timestamp,machine_id,temperature_c,vibration_mm_s,rpm,current_a,load_pct,belt_speed_mps,throughput_units_min,ambient_temperature_c,operating_mode,machine_state,fault_label,fault_severity,temperature_c_anomaly_score,temperature_c_rolling_z,vibration_mm_s_anomaly_score,vibration_mm_s_rolling_z,current_a_anomaly_score,current_a_rolling_z,rpm_anomaly_score,rpm_rolling_z,throughput_units_min_anomaly_score,throughput_units_min_rolling_z,anomaly_score,is_anomaly,anomaly_severity,contributing_sensors,suspected_fault
2026-05-20T14:05:43,line1_motor1,69.27,0.735,1484.8,12.17,82.36,1.323,129.15,24.48,production,normal,normal,none,0.0,1.0379,0.0,-0.1736,0.0,0.2255,0.95,0.7438,0.95,0.2698,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:44,line1_motor1,66.49,0.708,1496.1,11.8,75.53,1.321,123.26,24.16,production,normal,normal,none,0.0,-0.28,0.0,-0.7744,0.0,-0.4439,0.95,1.5335,0.95,-0.4698,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:45,line1_motor1,66.17,0.775,1473.4,11.58,77.6,1.337,131.47,23.65,production,normal,normal,none,0.0,-0.4325,0.0,0.7114,0.0,-0.8416,0.95,-0.0466,0.95,0.5548,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:46,line1_motor1,68.09,0.729,1485.7,12.03,81.17,1.345,141.52,24.37,production,normal,normal,none,0.0,0.4739,0.0,-0.314,0.0,-0.029,0.95,0.8136,0.95,1.8072,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:47,line1_motor1,67.24,0.727,1481.2,12.55,80.25,1.308,130.19,24.0,production,normal,normal,none,0.0,0.068,0.0,-0.3565,0.0,0.9045,0.95,0.5063,0.95,0.3848,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:48,line1_motor1,67.25,0.771,1476.8,11.76,79.58,1.322,125.77,24.17,production,normal,normal,none,0.0,0.0654,0.0,0.623,0.0,-0.525,0.95,0.2008,0.95,-0.1732,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:49,line1_motor1,66.26,0.705,1495.0,11.85,76.41,1.358,121.9,23.99,production,normal,normal,none,0.0,-0.4121,0.0,-0.8475,0.0,-0.3622,0.95,1.4839,0.95,-0.6615,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:50,line1_motor1,67.09,0.77,1490.5,11.46,77.47,1.319,114.98,24.44,production,normal,normal,none,0.0,-0.0178,0.0,0.5955,0.0,-1.0635,0.95,1.1669,0.95,-1.5219,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:51,line1_motor1,66.68,0.691,1470.7,11.72,78.57,1.308,121.2,23.74,production,normal,normal,none,0.0,-0.2207,0.0,-1.1743,0.0,-0.6015,0.95,-0.2305,0.95,-0.7514,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:52,line1_motor1,66.04,0.695,1494.7,10.89,73.97,1.361,116.65,24.39,production,normal,normal,none,0.0,-0.5311,0.0,-1.0802,0.0,-2.086,0.95,1.4536,0.95,-1.3191,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:53,line1_motor1,68.86,0.729,1502.3,11.17,77.4,1.391,133.13,24.12,production,normal,normal,none,0.0,0.8265,0.0,-0.3206,0.0,-1.5838,0.95,1.979,0.95,0.7506,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:54,line1_motor1,67.67,0.757,1482.6,12.15,79.55,1.327,127.01,23.86,production,normal,normal,none,0.0,0.2455,0.0,0.3026,0.0,0.1809,0.95,0.6017,0.95,-0.0196,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:55,line1_motor1,65.85,0.705,1488.7,11.43,76.45,1.351,121.48,24.49,production,normal,normal,none,0.0,-0.6443,0.0,-0.8577,0.0,-1.1174,0.95,1.0282,0.95,-0.713,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:56,line1_motor1,67.6,0.732,1476.4,12.34,78.58,1.351,133.68,24.46,production,normal,normal,none,0.0,0.2096,0.0,-0.2564,0.0,0.5282,0.95,0.1646,0.95,0.8168,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:57,line1_motor1,67.0,0.714,1478.0,11.13,76.2,1.306,131.69,24.2,production,normal,normal,none,0.0,-0.0855,0.0,-0.6543,0.0,-1.6463,0.95,0.2771,0.95,0.5626,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:58,line1_motor1,65.83,0.749,1492.7,11.39,73.38,1.372,118.11,23.79,production,normal,normal,none,0.0,-0.6633,0.0,0.1249,0.0,-1.1723,0.95,1.3022,0.95,-1.14,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:05:59,line1_motor1,64.79,0.697,1488.4,10.89,73.15,1.291,114.96,23.6,production,normal,normal,none,0.0,-1.1753,0.0,-1.0444,0.0,-2.0486,0.95,1.0008,0.95,-1.5231,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:00,line1_motor1,66.89,0.702,1490.9,11.65,76.34,1.362,125.35,24.44,production,normal,normal,none,0.0,-0.1465,0.0,-0.9286,0.0,-0.6912,0.95,1.1704,0.95,-0.2221,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:01,line1_motor1,65.29,0.696,1475.3,11.43,74.33,1.329,113.73,24.08,production,normal,normal,none,0.0,-0.9327,0.0,-1.0641,0.0,-1.0819,0.95,0.0861,0.95,-1.6622,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:02,line1_motor1,65.83,0.735,1469.6,11.57,77.51,1.33,121.6,24.2,production,normal,normal,none,0.0,-0.6704,0.0,-0.1916,0.0,-0.8296,0.95,-0.3154,0.95,-0.6949,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:03,line1_motor1,66.12,0.684,1499.7,10.99,73.78,1.35,127.08,24.2,production,normal,normal,none,0.0,-0.5349,0.0,-1.3325,0.0,-1.8623,0.95,1.8209,0.95,-0.0103,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:04,line1_motor1,67.13,0.715,1489.0,12.03,74.54,1.376,126.73,23.52,production,normal,normal,none,0.0,-0.0384,0.0,-0.6349,0.0,-0.0106,0.95,1.0609,0.95,-0.0516,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:05,line1_motor1,65.99,0.691,1472.8,11.05,72.48,1.305,114.61,24.26,production,normal,normal,none,0.0,-0.6076,0.0,-1.166,0.0,-1.7397,0.95,-0.0823,0.95,-1.5713,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:06,line1_motor1,65.43,0.677,1482.0,11.52,70.65,1.346,103.17,24.1,production,normal,normal,none,0.0,-0.8832,0.0,-1.4678,0.0,-0.9046,0.95,0.5706,0.95,-2.9556,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:07,line1_motor1,65.36,0.632,1488.2,11.56,69.35,1.321,108.76,24.62,production,normal,normal,none,0.0,-0.9198,0.0,-2.4463,0.0,-0.8382,0.95,1.0061,0.95,-2.2445,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:08,line1_motor1,66.45,0.714,1506.1,11.61,73.17,1.366,122.93,24.27,production,normal,normal,none,0.0,-0.3788,0.0,-0.6328,0.0,-0.7459,0.95,2.2597,0.95,-0.4996,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:09,line1_motor1,65.05,0.661,1462.4,11.47,72.51,1.285,119.65,23.45,production,normal,normal,none,0.0,-1.0731,0.0,-1.789,0.0,-0.9913,0.95,-0.8315,0.95,-0.9011,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:10,line1_motor1,63.06,0.704,1496.0,11.04,69.81,1.331,108.74,24.2,production,normal,normal,none,0.0,-2.0419,0.0,-0.8426,0.0,-1.7369,0.95,1.5354,0.95,-2.22,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:11,line1_motor1,66.6,0.692,1491.8,11.78,77.81,1.339,126.32,24.2,production,normal,normal,none,0.0,-0.2974,0.0,-1.1037,0.0,-0.4311,0.95,1.2311,0.95,-0.0781,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:12,line1_motor1,65.81,0.648,1483.9,11.07,70.51,1.377,117.55,24.17,production,normal,normal,none,0.0,-0.6863,0.0,-2.0506,0.0,-1.6748,0.95,0.6706,0.95,-1.143,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:13,line1_motor1,65.1,0.66,1496.3,11.02,68.91,1.377,120.4,24.08,production,normal,normal,none,0.0,-1.0302,0.0,-1.7723,0.0,-1.747,0.95,1.5319,0.95,-0.7925,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:14,line1_motor1,67.19,0.688,1483.3,10.8,71.81,1.315,111.98,24.93,production,normal,normal,none,0.0,0.0009,0.0,-1.1576,0.0,-2.1078,0.95,0.6133,0.95,-1.804,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:15,line1_motor1,65.78,0.765,1507.9,11.42,74.83,1.328,123.51,24.42,production,normal,normal,none,0.0,-0.6918,0.0,0.5104,0.0,-1.0281,0.95,2.3259,0.95,-0.4046,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:16,line1_motor1,64.88,0.689,1519.1,10.98,70.77,1.365,113.69,24.44,production,normal,normal,none,0.0,-1.1345,0.0,-1.1338,0.0,-1.7882,0.95,3.05,0.95,-1.5933,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:17,line1_motor1,65.63,0.653,1497.2,10.59,69.62,1.306,106.04,24.54,production,normal,normal,none,0.0,-0.7628,0.0,-1.897,0.0,-2.4307,0.95,1.5294,0.95,-2.4847,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:18,line1_motor1,64.83,0.643,1500.0,10.81,70.52,1.323,114.23,24.23,production,normal,normal,none,0.0,-1.1577,0.0,-2.0898,0.0,-2.0352,0.95,1.7067,0.95,-1.4938,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:19,line1_motor1,63.59,0.661,1508.9,10.87,67.62,1.37,110.9,24.34,production,normal,normal,none,0.0,-1.7619,0.0,-1.6928,0.0,-1.9162,0.95,2.2867,0.95,-1.8759,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:20,line1_motor1,65.35,0.683,1475.6,11.46,73.6,1.311,117.91,24.2,production,normal,normal,none,0.0,-0.8993,0.0,-1.2208,0.0,-0.9176,0.95,0.0389,0.95,-1.0408,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:21,line1_motor1,65.38,0.673,1500.1,10.96,72.43,1.331,111.16,24.66,production,normal,normal,none,0.0,-0.8847,0.0,-1.4247,0.0,-1.7481,0.95,1.7093,0.95,-1.8284,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:22,line1_motor1,64.16,0.751,1485.8,11.35,68.86,1.327,110.32,24.09,production,normal,normal,none,0.0,-1.4787,0.0,0.2272,0.0,-1.0929,0.95,0.7374,0.95,-1.9117,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:23,line1_motor1,63.43,0.671,1496.7,11.68,68.99,1.355,113.0,24.24,production,normal,normal,none,0.0,-1.8338,0.0,-1.4587,0.0,-0.5352,0.95,1.4716,0.95,-1.5838,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:24,line1_motor1,61.65,0.669,1514.3,10.62,65.55,1.35,110.36,24.47,production,normal,normal,none,0.1124,-2.6687,0.0,-1.4939,0.0,-2.2966,0.95,2.64,0.95,-1.8769,0.5949,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:25,line1_motor1,64.25,0.681,1497.8,10.7,68.07,1.337,105.59,23.91,production,normal,normal,none,0.0,-1.4014,0.0,-1.2332,0.0,-2.1386,0.95,1.5191,0.95,-2.4036,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:26,line1_motor1,63.73,0.722,1507.8,11.32,69.39,1.346,107.53,24.54,production,normal,normal,none,0.0,-1.6512,0.0,-0.371,0.0,-1.1006,0.95,2.1705,0.95,-2.1573,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:27,line1_motor1,64.67,0.688,1512.8,10.89,72.09,1.377,123.32,24.05,production,normal,normal,none,0.0,-1.2009,0.0,-1.0818,0.0,-1.7997,0.95,2.4708,0.95,-0.3444,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:28,line1_motor1,63.26,0.636,1503.7,10.44,68.36,1.357,116.18,24.27,production,normal,normal,none,0.0,-1.8646,0.0,-2.1508,0.0046,-2.5068,0.95,1.8512,0.95,-1.1592,0.5806,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:29,line1_motor1,65.23,0.691,1491.7,11.04,72.35,1.355,112.66,24.49,production,normal,normal,none,0.0,-0.9163,0.0,-1.0045,0.0,-1.5239,0.95,1.0553,0.95,-1.5598,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:30,line1_motor1,64.56,0.63,1502.0,11.03,68.91,1.363,114.39,24.31,production,normal,normal,none,0.0,-1.2303,0.0,-2.2501,0.0,-1.5316,0.95,1.7215,0.95,-1.3538,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:31,line1_motor1,62.67,0.636,1506.4,10.69,66.04,1.344,102.01,24.37,production,normal,normal,none,0.0,-2.1194,0.0,-2.1095,0.0,-2.0633,0.95,1.9947,0.95,-2.7289,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:32,line1_motor1,67.29,0.652,1497.2,11.06,70.8,1.386,118.78,24.58,production,normal,normal,none,0.0,0.0814,0.0,-1.7651,0.0,-1.4546,0.95,1.3839,0.95,-0.8347,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:33,line1_motor1,63.49,0.625,1507.8,11.33,66.42,1.357,104.51,24.38,production,normal,normal,none,0.0,-1.7176,0.0,-2.293,0.0,-1.015,0.95,2.0671,0.95,-2.418,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:34,line1_motor1,63.65,0.696,1487.5,11.82,68.24,1.32,105.29,24.23,production,normal,normal,none,0.0,-1.6306,0.0,-0.8529,0.0,-0.2292,0.95,0.7502,0.95,-2.3014,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:35,line1_motor1,63.74,0.658,1503.7,10.53,66.85,1.368,107.26,24.44,production,normal,normal,none,0.0,-1.5788,0.0,-1.6108,0.0,-2.2787,0.95,1.7953,0.95,-2.0599,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:36,line1_motor1,62.49,0.638,1513.6,10.87,64.48,1.38,99.71,23.92,production,normal,normal,none,0.0,-2.1445,0.0,-2.0026,0.0,-1.7224,0.95,2.4248,0.95,-2.8444,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:37,line1_motor1,62.87,0.662,1501.6,10.58,68.72,1.359,114.37,24.33,production,normal,normal,none,0.0,-1.9531,0.0,-1.509,0.0,-2.1612,0.95,1.6365,0.95,-1.2406,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:38,line1_motor1,62.58,0.694,1483.3,10.74,68.09,1.316,104.22,23.87,production,normal,normal,none,0.0,-2.068,0.0,-0.865,0.0,-1.8938,0.95,0.4553,0.95,-2.3175,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:39,line1_motor1,62.95,0.663,1496.4,10.25,66.37,1.367,107.2,23.93,production,normal,normal,none,0.0,-1.8792,0.0,-1.4732,0.0822,-2.6232,0.95,1.2914,0.95,-1.9768,0.5893,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:40,line1_motor1,62.49,0.623,1497.1,10.68,64.53,1.369,107.26,24.63,production,normal,normal,none,0.0,-2.0699,0.0,-2.2493,0.0,-1.9359,0.95,1.3304,0.95,-1.9548,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:41,line1_motor1,63.03,0.675,1495.2,11.14,68.32,1.343,111.97,24.12,production,normal,normal,none,0.0,-1.8115,0.0,-1.2151,0.0,-1.2186,0.95,1.2011,0.95,-1.4439,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:42,line1_motor1,62.08,0.668,1531.2,10.82,62.28,1.407,97.76,24.65,production,normal,normal,none,0.0,-2.2162,0.0,-1.3439,0.0,-1.699,0.95,3.4322,0.95,-2.9098,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:43,line1_motor1,61.91,0.632,1487.4,10.89,66.02,1.334,111.72,24.12,production,normal,normal,none,0.0,-2.2876,0.0,-2.0376,0.0,-1.5798,0.95,0.6754,0.95,-1.4371,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:44,line1_motor1,62.65,0.632,1498.2,10.72,62.51,1.359,97.32,24.56,production,normal,normal,none,0.0,-1.9381,0.0,-2.0162,0.0,-1.8256,0.95,1.3454,0.95,-2.8952,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:45,line1_motor1,63.92,0.663,1498.6,11.01,67.8,1.354,104.73,24.04,production,normal,normal,none,0.0,-1.3619,0.0,-1.4146,0.0,-1.3751,0.95,1.3662,0.95,-2.1104,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:46,line1_motor1,64.28,0.634,1510.6,10.28,67.02,1.362,110.87,24.36,production,normal,normal,none,0.0,-1.1974,0.0,-1.9695,0.0,-2.4475,0.95,2.0946,0.95,-1.4715,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:47,line1_motor1,61.46,0.606,1492.6,10.43,63.05,1.335,107.42,24.8,production,normal,normal,none,0.0,-2.4217,0.0,-2.4862,0.0,-2.1988,0.95,0.97,0.95,-1.808,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:48,line1_motor1,61.61,0.645,1469.8,10.3,63.27,1.314,98.43,24.43,production,normal,normal,none,0.0,-2.3298,0.0,-1.7206,0.0,-2.3648,0.95,-0.4515,0.95,-2.6862,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:49,line1_motor1,60.69,0.634,1478.8,10.81,63.89,1.302,98.25,24.2,production,normal,normal,none,0.1263,-2.6895,0.0,-1.9166,0.0,-1.5996,0.95,0.1042,0.95,-2.6648,0.5967,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:50,line1_motor1,64.91,0.693,1487.7,10.65,68.52,1.362,116.26,24.54,production,normal,normal,none,0.0,-0.8675,0.0,-0.7808,0.0,-1.8206,0.95,0.6565,0.95,-0.8724,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:51,line1_motor1,62.45,0.619,1500.6,10.21,62.99,1.356,105.0,24.01,production,normal,normal,none,0.0,-1.9183,0.0,-2.1836,0.0,-2.4388,0.95,1.4543,0.95,-1.9742,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:52,line1_motor1,64.44,0.649,1494.8,10.76,64.96,1.347,108.89,24.3,production,normal,normal,none,0.0,-1.0617,0.0,-1.6044,0.0,-1.6291,0.95,1.089,0.95,-1.5777,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:53,line1_motor1,64.7,0.67,1495.5,10.83,71.42,1.359,119.05,24.47,production,normal,normal,none,0.0,-0.9497,0.0,-1.1995,0.0,-1.5178,0.95,1.1265,0.95,-0.5777,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:54,line1_motor1,61.65,0.647,1516.1,10.34,63.11,1.386,108.08,24.36,production,normal,normal,none,0.0,-2.23,0.0,-1.6218,0.0,-2.1967,0.95,2.3801,0.95,-1.6433,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:55,line1_motor1,61.1,0.595,1511.0,10.36,59.39,1.378,98.5,24.23,production,normal,normal,none,0.0,-2.4308,0.0472,-2.5708,0.0,-2.145,0.95,2.0453,0.95,-2.5439,0.587,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:56,line1_motor1,61.31,0.583,1505.7,9.59,61.58,1.356,99.08,24.25,production,normal,normal,none,0.0,-2.3133,0.169,-2.7534,0.4468,-3.1701,0.95,1.7071,0.95,-2.4539,0.6548,True,medium,current_a;rpm;throughput_units_min,current_anomaly
2026-05-20T14:06:57,line1_motor1,62.64,0.671,1491.0,10.22,62.51,1.307,101.16,24.48,production,normal,normal,none,0.0,-1.7464,0.0,-1.1257,0.0,-2.2662,0.95,0.8131,0.95,-2.2277,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:58,line1_motor1,60.13,0.569,1512.2,10.22,59.33,1.368,99.06,24.26,production,normal,normal,none,0.1719,-2.7578,0.302,-2.953,0.0,-2.239,0.95,2.0834,0.95,-2.3966,0.6468,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:06:59,line1_motor1,62.28,0.653,1496.0,10.35,64.93,1.291,101.27,24.09,production,normal,normal,none,0.0,-1.8562,0.0,-1.4186,0.0,-2.0399,0.95,1.0962,0.95,-2.1634,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:00,line1_motor1,60.71,0.588,1506.4,10.52,62.6,1.339,99.46,23.66,production,normal,normal,none,0.0,-2.4653,0.0403,-2.5605,0.0,-1.792,0.95,1.71,0.95,-2.3036,0.586,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:01,line1_motor1,61.82,0.592,1499.5,9.9,63.38,1.319,97.86,24.38,production,normal,normal,none,0.0,-1.9955,0.0,-2.4547,0.0615,-2.5923,0.95,1.2856,0.95,-2.42,0.587,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:02,line1_motor1,62.74,0.69,1489.9,10.57,64.07,1.333,99.77,24.26,production,normal,normal,none,0.0,-1.6154,0.0,-0.7118,0.0,-1.6807,0.95,0.7036,0.95,-2.2183,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:03,line1_motor1,61.52,0.638,1504.2,9.77,62.21,1.345,93.49,24.47,production,normal,normal,none,0.0,-2.0832,0.0,-1.6216,0.1363,-2.7044,0.95,1.5521,0.95,-2.7444,0.5953,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:04,line1_motor1,60.9,0.665,1514.5,9.81,60.29,1.379,97.8,24.03,production,normal,normal,none,0.0,-2.3006,0.0,-1.1387,0.0754,-2.6132,0.95,2.1458,0.95,-2.3283,0.5885,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:05,line1_motor1,61.31,0.626,1494.4,9.87,63.17,1.364,110.12,24.6,production,normal,normal,none,0.0,-2.1171,0.0,-1.8109,0.0,-2.5,0.95,0.9425,0.95,-1.2231,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:06,line1_motor1,61.97,0.647,1476.4,10.46,63.31,1.282,97.64,24.34,production,normal,normal,none,0.0,-1.8452,0.0,-1.432,0.0,-1.7247,0.95,-0.1321,0.95,-2.3044,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:07,line1_motor1,61.93,0.638,1506.0,10.32,62.27,1.382,99.32,24.64,production,normal,normal,none,0.0,-1.8449,0.0,-1.579,0.0,-1.8862,0.95,1.6196,0.95,-2.1321,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:08,line1_motor1,64.85,0.708,1498.3,11.6,68.92,1.358,117.97,24.47,production,normal,normal,none,0.0,-0.7149,0.0,-0.36,0.0,-0.2548,0.95,1.1547,0.95,-0.5021,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:09,line1_motor1,61.55,0.59,1491.1,9.96,60.94,1.35,106.44,24.39,production,normal,normal,none,0.0,-1.9762,0.0,-2.3843,0.0,-2.3186,0.95,0.7237,0.95,-1.5006,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:10,line1_motor1,63.15,0.634,1498.1,11.12,66.67,1.34,111.14,24.38,production,normal,normal,none,0.0,-1.3566,0.0,-1.6157,0.0,-0.85,0.95,1.1362,0.95,-1.085,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:11,line1_motor1,61.81,0.645,1488.6,10.81,60.28,1.351,94.32,24.36,production,normal,normal,none,0.0,-1.854,0.0,-1.4167,0.0,-1.2357,0.95,0.5698,0.95,-2.5133,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:12,line1_motor1,60.63,0.65,1501.8,10.34,62.14,1.368,96.46,24.09,production,normal,normal,none,0.0,-2.2766,0.0,-1.324,0.0,-1.8126,0.95,1.3433,0.95,-2.2999,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:13,line1_motor1,63.06,0.665,1520.0,10.85,62.7,1.336,99.29,24.99,production,normal,normal,none,0.0,-1.3506,0.0,-1.0659,0.0,-1.1653,0.95,2.3862,0.95,-2.0406,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:14,line1_motor1,62.44,0.654,1485.7,9.75,64.14,1.345,103.63,24.54,production,normal,normal,none,0.0,-1.5721,0.0,-1.2474,0.0043,-2.5065,0.95,0.3764,0.95,-1.6584,0.5806,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:15,line1_motor1,62.15,0.607,1519.6,10.41,60.09,1.399,101.96,24.64,production,normal,normal,none,0.0,-1.6696,0.0,-2.0256,0.0,-1.6749,0.95,2.3323,0.95,-1.7857,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:16,line1_motor1,61.82,0.652,1491.1,10.14,61.5,1.32,97.27,24.31,production,normal,normal,none,0.0,-1.7781,0.0,-1.2573,0.0,-1.9871,0.95,0.6753,0.95,-2.1549,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:17,line1_motor1,63.6,0.626,1499.3,10.37,63.72,1.361,99.32,24.71,production,normal,normal,none,0.0,-1.1081,0.0,-1.6816,0.0,-1.6907,0.95,1.1459,0.95,-1.9642,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
2026-05-20T14:07:18,line1_motor1,61.05,0.606,1503.3,10.44,61.56,1.363,95.11,24.88,production,normal,normal,none,0.0,-2.0372,0.0,-1.9966,0.0,-1.5925,0.95,1.3673,0.95,-2.2898,0.5801,True,medium,rpm;throughput_units_min,unknown_anomaly
