timestamp,machine_id,temperature_c,vibration_mm_s,rpm,current_a,load_pct,belt_speed_mps,throughput_units_min,ambient_temperature_c,operating_mode,machine_state,fault_label,fault_severity
2026-05-20T14:51:22,line1_motor1,85.66,0.634,1492.8,11.47,69.51,1.366,110.51,21.33,production,warning,overheating,high
2026-05-20T14:51:23,line1_motor1,84.3,0.663,1486.4,11.01,69.02,1.359,110.35,22.23,production,warning,overheating,high
2026-05-20T14:51:24,line1_motor1,86.75,0.698,1488.1,12.22,72.32,1.314,111.03,21.17,production,warning,overheating,high
2026-05-20T14:51:25,line1_motor1,86.47,0.659,1493.7,12.34,73.59,1.315,112.92,20.91,production,warning,overheating,high
2026-05-20T14:51:26,line1_motor1,85.71,0.637,1493.8,11.61,69.62,1.332,107.06,21.66,production,warning,overheating,high
2026-05-20T14:51:27,line1_motor1,86.31,0.67,1496.1,12.49,71.22,1.323,105.94,21.61,production,warning,overheating,high
2026-05-20T14:51:28,line1_motor1,88.56,0.689,1497.9,12.15,74.2,1.357,110.52,21.53,production,warning,overheating,high
2026-05-20T14:51:29,line1_motor1,88.67,0.698,1487.3,12.99,76.49,1.37,116.7,21.72,production,warning,overheating,high
2026-05-20T14:51:30,line1_motor1,88.14,0.674,1492.2,12.05,70.74,1.325,107.05,21.46,production,warning,overheating,high
2026-05-20T14:51:31,line1_motor1,87.04,0.668,1491.9,11.51,70.73,1.337,111.97,21.51,production,warning,overheating,high
2026-05-20T14:51:32,line1_motor1,88.54,0.714,1469.8,12.38,76.2,1.294,108.29,21.66,production,warning,overheating,high
2026-05-20T14:51:33,line1_motor1,85.65,0.643,1495.4,12.28,70.22,1.372,107.44,21.38,production,warning,overheating,high
2026-05-20T14:51:34,line1_motor1,89.4,0.702,1474.8,12.12,76.53,1.319,122.79,21.6,production,warning,overheating,high
2026-05-20T14:51:35,line1_motor1,87.88,0.697,1493.3,11.47,70.99,1.354,112.66,21.48,production,warning,overheating,high
2026-05-20T14:51:36,line1_motor1,89.89,0.669,1492.1,12.13,71.25,1.34,107.79,21.76,production,warning,overheating,high
2026-05-20T14:51:37,line1_motor1,87.45,0.675,1499.1,12.05,73.13,1.355,113.58,21.25,production,warning,overheating,high
2026-05-20T14:51:38,line1_motor1,86.56,0.717,1489.4,12.24,71.66,1.313,107.1,21.54,production,warning,overheating,high
2026-05-20T14:51:39,line1_motor1,87.76,0.673,1502.6,11.63,70.29,1.342,110.19,22.02,production,warning,overheating,high
2026-05-20T14:51:40,line1_motor1,89.79,0.734,1495.6,12.62,74.55,1.357,122.9,21.52,production,warning,overheating,high
2026-05-20T14:51:41,line1_motor1,87.97,0.666,1498.5,12.16,72.63,1.365,111.66,21.42,production,warning,overheating,high
2026-05-20T14:51:42,line1_motor1,85.64,0.635,1504.0,12.09,69.68,1.331,106.64,21.33,production,warning,overheating,high
2026-05-20T14:51:43,line1_motor1,85.88,0.664,1526.1,11.3,68.33,1.374,110.84,21.58,production,warning,overheating,high
2026-05-20T14:51:44,line1_motor1,87.56,0.748,1497.2,12.31,75.06,1.332,121.58,21.58,production,warning,overheating,high
2026-05-20T14:51:45,line1_motor1,87.83,0.662,1484.7,12.17,70.95,1.297,109.23,22.06,production,warning,overheating,high
2026-05-20T14:51:46,line1_motor1,87.28,0.671,1497.8,11.53,72.05,1.345,112.59,21.05,production,warning,overheating,high
2026-05-20T14:51:47,line1_motor1,89.15,0.708,1511.5,12.27,72.47,1.377,110.57,21.19,production,warning,overheating,high
2026-05-20T14:51:48,line1_motor1,88.38,0.694,1492.2,12.0,71.3,1.337,118.3,21.56,production,warning,overheating,high
2026-05-20T14:51:49,line1_motor1,89.63,0.722,1463.8,12.89,73.71,1.311,108.03,21.49,production,warning,overheating,high
2026-05-20T14:51:50,line1_motor1,89.47,0.638,1502.8,11.84,69.99,1.326,103.82,21.81,production,warning,overheating,high
2026-05-20T14:51:51,line1_motor1,88.62,0.657,1478.9,12.12,72.12,1.32,110.11,21.76,production,warning,overheating,high
2026-05-20T14:51:52,line1_motor1,87.98,0.687,1511.0,11.24,69.34,1.342,109.91,21.77,production,warning,overheating,high
2026-05-20T14:51:53,line1_motor1,89.44,0.677,1491.2,12.17,72.62,1.336,111.96,21.75,production,warning,overheating,high
2026-05-20T14:51:54,line1_motor1,89.32,0.692,1509.5,12.47,72.27,1.363,115.86,21.7,production,warning,overheating,high
2026-05-20T14:51:55,line1_motor1,88.97,0.663,1471.3,11.85,74.1,1.318,114.47,21.74,production,warning,overheating,high
2026-05-20T14:51:56,line1_motor1,87.23,0.637,1498.0,12.56,69.85,1.334,108.92,21.92,production,warning,overheating,high
2026-05-20T14:51:57,line1_motor1,89.16,0.674,1495.8,11.84,74.23,1.377,117.8,21.73,production,warning,overheating,high
2026-05-20T14:51:58,line1_motor1,89.23,0.679,1499.5,12.15,73.77,1.336,112.05,22.0,production,warning,overheating,high
2026-05-20T14:51:59,line1_motor1,88.4,0.664,1484.1,11.6,69.19,1.295,101.23,21.55,production,warning,overheating,high
2026-05-20T14:52:00,line1_motor1,88.83,0.676,1500.1,11.4,70.66,1.346,109.27,21.87,production,warning,overheating,high
2026-05-20T14:52:01,line1_motor1,88.13,0.672,1477.7,12.25,71.82,1.303,106.91,21.27,production,warning,overheating,high
2026-05-20T14:52:02,line1_motor1,89.81,0.666,1509.0,11.69,69.23,1.349,109.8,21.25,production,warning,overheating,high
2026-05-20T14:52:03,line1_motor1,91.34,0.675,1508.9,12.45,72.97,1.402,115.66,21.4,production,warning,overheating,high
2026-05-20T14:52:04,line1_motor1,90.2,0.708,1494.1,12.03,70.62,1.357,108.33,21.4,production,warning,overheating,high
2026-05-20T14:52:05,line1_motor1,89.38,0.716,1494.7,12.27,71.54,1.354,116.79,21.57,production,warning,overheating,high
2026-05-20T14:52:06,line1_motor1,87.03,0.614,1510.1,11.11,63.24,1.356,93.04,21.52,production,warning,overheating,high
2026-05-20T14:52:07,line1_motor1,90.51,0.686,1501.8,12.14,74.97,1.366,125.58,21.73,production,warning,overheating,high
2026-05-20T14:52:08,line1_motor1,91.42,0.707,1484.7,12.38,76.98,1.305,116.85,21.47,production,warning,overheating,high
2026-05-20T14:52:09,line1_motor1,89.89,0.687,1494.3,12.05,69.58,1.323,98.65,21.32,production,warning,overheating,high
2026-05-20T14:52:10,line1_motor1,90.48,0.682,1510.9,12.8,73.9,1.363,109.78,21.19,production,warning,overheating,high
2026-05-20T14:52:11,line1_motor1,91.98,0.686,1483.5,13.49,75.41,1.359,111.29,21.64,production,warning,overheating,high
2026-05-20T14:52:12,line1_motor1,90.08,0.729,1486.3,12.93,74.79,1.339,114.69,21.38,production,warning,overheating,high
2026-05-20T14:52:13,line1_motor1,89.88,0.726,1491.4,12.41,70.79,1.37,104.95,21.39,production,warning,overheating,high
2026-05-20T14:52:14,line1_motor1,93.19,0.769,1475.2,12.54,81.05,1.349,123.54,21.79,production,critical,overheating,high
2026-05-20T14:52:15,line1_motor1,87.99,0.729,1467.8,11.67,68.97,1.315,103.46,21.55,production,warning,overheating,high
2026-05-20T14:52:16,line1_motor1,90.34,0.68,1484.8,12.42,71.36,1.339,111.52,21.75,production,warning,overheating,high
2026-05-20T14:52:17,line1_motor1,91.6,0.711,1475.7,12.03,74.18,1.32,118.09,21.46,production,warning,overheating,high
2026-05-20T14:52:18,line1_motor1,91.67,0.695,1479.9,12.17,74.25,1.344,108.54,20.7,production,warning,overheating,high
2026-05-20T14:52:19,line1_motor1,90.51,0.687,1491.4,12.02,72.03,1.341,107.77,21.86,production,warning,overheating,high
2026-05-20T14:52:20,line1_motor1,91.46,0.753,1495.8,12.38,72.36,1.343,115.74,21.81,production,warning,overheating,high
2026-05-20T14:52:21,line1_motor1,90.07,0.663,1510.2,12.27,70.98,1.351,113.23,21.51,production,warning,overheating,high
2026-05-20T14:52:22,line1_motor1,91.97,0.662,1495.7,12.29,73.99,1.35,117.69,21.55,production,warning,overheating,high
2026-05-20T14:52:23,line1_motor1,90.72,0.679,1493.2,11.44,72.42,1.357,108.53,21.16,production,warning,overheating,high
2026-05-20T14:52:24,line1_motor1,91.85,0.729,1489.4,11.81,71.96,1.341,114.15,21.1,production,warning,overheating,high
2026-05-20T14:52:25,line1_motor1,89.97,0.666,1494.8,11.93,69.15,1.325,106.52,21.62,production,warning,overheating,high
2026-05-20T14:52:26,line1_motor1,92.66,0.672,1487.4,12.23,73.73,1.33,109.96,21.49,production,critical,overheating,high
2026-05-20T14:52:27,line1_motor1,92.37,0.69,1494.1,12.67,75.79,1.34,119.05,21.37,production,critical,overheating,high
2026-05-20T14:52:28,line1_motor1,91.63,0.732,1477.7,13.08,77.57,1.3,117.6,21.64,production,warning,overheating,high
2026-05-20T14:52:29,line1_motor1,92.78,0.698,1498.0,12.22,73.75,1.36,115.54,21.72,production,critical,overheating,high
2026-05-20T14:52:30,line1_motor1,94.44,0.752,1480.7,12.69,80.07,1.328,124.44,21.56,production,critical,overheating,high
2026-05-20T14:52:31,line1_motor1,92.51,0.753,1493.5,12.96,74.85,1.355,123.36,21.72,production,critical,overheating,high
2026-05-20T14:52:32,line1_motor1,90.58,0.684,1487.5,11.94,73.38,1.35,108.19,22.16,production,warning,overheating,high
2026-05-20T14:52:33,line1_motor1,91.86,0.665,1475.3,11.95,73.21,1.304,112.94,21.55,production,warning,overheating,high
2026-05-20T14:52:34,line1_motor1,90.64,0.682,1511.7,12.21,70.57,1.378,106.27,21.71,production,warning,overheating,high
2026-05-20T14:52:35,line1_motor1,90.89,0.661,1516.1,11.43,69.02,1.334,99.32,21.98,production,warning,overheating,high
2026-05-20T14:52:36,line1_motor1,94.07,0.68,1482.4,12.33,75.01,1.326,117.95,21.76,production,critical,overheating,high
2026-05-20T14:52:37,line1_motor1,92.62,0.686,1498.7,12.72,76.23,1.375,117.85,21.39,production,critical,overheating,high
2026-05-20T14:52:38,line1_motor1,90.84,0.663,1521.5,11.47,65.02,1.396,108.0,21.88,production,warning,overheating,high
2026-05-20T14:52:39,line1_motor1,89.08,0.662,1507.7,10.99,67.3,1.363,104.09,21.8,production,warning,overheating,high
2026-05-20T14:52:40,line1_motor1,93.11,0.714,1482.6,12.38,73.05,1.35,107.69,21.24,production,critical,overheating,high
2026-05-20T14:52:41,line1_motor1,93.59,0.682,1481.6,12.54,73.57,1.291,108.72,21.98,production,critical,overheating,high
2026-05-20T14:52:42,line1_motor1,93.3,0.722,1502.8,12.74,76.53,1.342,121.98,21.77,production,critical,overheating,high
2026-05-20T14:52:43,line1_motor1,90.99,0.684,1484.7,12.28,71.08,1.361,108.8,21.55,production,warning,overheating,high
2026-05-20T14:52:44,line1_motor1,90.92,0.686,1493.7,12.0,69.91,1.336,110.28,21.94,production,warning,overheating,high
2026-05-20T14:52:45,line1_motor1,91.38,0.665,1486.6,12.16,74.15,1.359,117.89,21.81,production,warning,overheating,high
2026-05-20T14:52:46,line1_motor1,94.09,0.715,1478.4,12.78,77.02,1.315,110.5,22.53,production,critical,overheating,high
2026-05-20T14:52:47,line1_motor1,94.26,0.721,1493.1,12.27,76.78,1.32,116.64,21.78,production,critical,overheating,high
2026-05-20T14:52:48,line1_motor1,92.74,0.732,1475.0,12.01,73.62,1.328,121.46,21.02,production,critical,overheating,high
2026-05-20T14:52:49,line1_motor1,92.77,0.696,1508.5,12.45,71.43,1.376,114.58,21.35,production,critical,overheating,high
2026-05-20T14:52:50,line1_motor1,93.07,0.663,1469.8,11.95,70.63,1.334,110.94,21.59,production,critical,overheating,high
2026-05-20T14:52:51,line1_motor1,92.97,0.7,1511.7,11.85,73.48,1.36,115.96,22.03,production,critical,overheating,high
2026-05-20T14:52:52,line1_motor1,93.1,0.667,1486.5,12.05,70.33,1.333,98.29,21.15,production,critical,overheating,high
2026-05-20T14:52:53,line1_motor1,93.8,0.756,1488.0,11.43,73.48,1.356,112.16,21.26,production,critical,overheating,high
2026-05-20T14:52:54,line1_motor1,92.78,0.662,1485.2,12.31,70.09,1.322,97.09,21.34,production,critical,overheating,high
2026-05-20T14:52:55,line1_motor1,92.99,0.679,1480.7,12.41,70.84,1.306,100.23,21.15,production,critical,overheating,high
2026-05-20T14:52:56,line1_motor1,92.77,0.722,1482.8,12.81,74.29,1.331,109.56,21.78,production,critical,overheating,high
2026-05-20T14:52:57,line1_motor1,93.8,0.646,1485.7,11.88,70.57,1.323,105.84,21.92,production,critical,overheating,high
2026-05-20T14:52:58,line1_motor1,91.42,0.707,1498.3,12.14,70.2,1.373,109.08,21.93,production,warning,overheating,high
2026-05-20T14:52:59,line1_motor1,92.72,0.69,1512.0,11.88,68.44,1.35,98.06,21.75,production,critical,overheating,high
2026-05-20T14:53:00,line1_motor1,94.1,0.68,1484.5,12.41,73.48,1.301,109.66,21.6,production,critical,overheating,high
2026-05-20T14:53:01,line1_motor1,92.58,0.723,1487.7,11.96,70.17,1.328,106.72,21.39,production,critical,overheating,high
2026-05-20T14:53:02,line1_motor1,93.12,0.637,1494.4,12.06,69.99,1.333,106.15,21.6,production,critical,overheating,high
2026-05-20T14:53:03,line1_motor1,94.23,0.657,1490.9,12.51,72.4,1.335,116.29,21.9,production,critical,overheating,high
2026-05-20T14:53:04,line1_motor1,93.49,0.713,1494.2,11.98,70.4,1.35,104.42,21.41,production,critical,overheating,high
2026-05-20T14:53:05,line1_motor1,93.6,0.661,1514.6,12.28,70.38,1.357,109.82,21.93,production,critical,overheating,high
2026-05-20T14:53:06,line1_motor1,93.34,0.662,1512.4,12.02,69.0,1.366,102.89,21.89,production,critical,overheating,high
2026-05-20T14:53:07,line1_motor1,92.78,0.682,1503.6,11.74,67.14,1.326,102.95,22.17,production,critical,overheating,high
2026-05-20T14:53:08,line1_motor1,92.4,0.653,1514.5,11.61,66.48,1.358,110.98,21.84,production,critical,overheating,high
2026-05-20T14:53:09,line1_motor1,92.01,0.646,1500.7,11.88,67.98,1.369,107.23,21.78,production,critical,overheating,high
2026-05-20T14:53:10,line1_motor1,93.4,0.742,1493.8,12.55,68.06,1.358,104.58,21.02,production,critical,overheating,high
2026-05-20T14:53:11,line1_motor1,93.04,0.621,1492.1,11.4,67.53,1.34,101.75,21.5,production,critical,overheating,high
2026-05-20T14:53:12,line1_motor1,93.01,0.656,1512.8,11.34,65.06,1.381,106.61,21.87,production,critical,overheating,high
2026-05-20T14:53:13,line1_motor1,93.52,0.666,1492.7,11.52,71.08,1.366,109.65,22.05,production,critical,overheating,high
2026-05-20T14:53:14,line1_motor1,93.75,0.626,1494.7,12.01,64.16,1.346,94.9,22.14,production,critical,overheating,high
2026-05-20T14:53:15,line1_motor1,92.23,0.701,1485.8,12.26,68.26,1.296,104.59,21.76,production,critical,overheating,high
2026-05-20T14:53:16,line1_motor1,93.64,0.656,1473.6,11.58,68.64,1.332,104.23,21.53,production,critical,overheating,high
2026-05-20T14:53:17,line1_motor1,92.79,0.616,1504.1,11.67,65.84,1.366,101.07,21.24,production,critical,overheating,high
2026-05-20T14:53:18,line1_motor1,94.17,0.673,1498.9,12.12,70.88,1.325,108.02,21.87,production,critical,overheating,high
2026-05-20T14:53:19,line1_motor1,90.95,0.631,1495.9,10.83,62.33,1.339,94.31,21.3,production,warning,overheating,high
2026-05-20T14:53:20,line1_motor1,94.22,0.705,1493.6,12.09,69.9,1.341,114.52,21.66,production,critical,overheating,high
2026-05-20T14:53:21,line1_motor1,92.14,0.657,1501.7,11.83,64.99,1.348,100.63,21.68,production,critical,overheating,high
2026-05-20T14:53:22,line1_motor1,93.06,0.608,1500.5,11.09,63.72,1.342,97.37,21.55,production,critical,overheating,high
2026-05-20T14:53:23,line1_motor1,92.35,0.656,1499.8,11.63,64.83,1.362,92.67,22.38,production,critical,overheating,high
2026-05-20T14:53:24,line1_motor1,95.76,0.684,1489.5,12.23,72.56,1.331,115.48,22.01,production,critical,overheating,high
2026-05-20T14:53:25,line1_motor1,92.38,0.596,1506.0,10.85,63.6,1.369,94.42,22.25,production,critical,overheating,high
2026-05-20T14:53:26,line1_motor1,92.92,0.604,1492.3,11.51,62.82,1.338,95.99,21.37,production,critical,overheating,high
2026-05-20T14:53:27,line1_motor1,93.93,0.604,1493.3,11.56,64.53,1.363,100.71,21.85,production,critical,overheating,high
2026-05-20T14:53:28,line1_motor1,93.26,0.607,1503.9,11.3,63.78,1.356,97.25,21.14,production,critical,overheating,high
2026-05-20T14:53:29,line1_motor1,92.38,0.671,1510.0,11.79,63.16,1.361,100.16,21.5,production,critical,overheating,high
2026-05-20T14:53:30,line1_motor1,94.1,0.689,1496.8,11.74,66.33,1.295,97.29,21.44,production,critical,overheating,high
2026-05-20T14:53:31,line1_motor1,92.29,0.637,1509.4,10.84,59.63,1.387,94.06,21.86,production,critical,overheating,high
2026-05-20T14:53:32,line1_motor1,94.39,0.622,1526.2,11.89,67.77,1.412,114.33,21.38,production,critical,overheating,high
2026-05-20T14:53:33,line1_motor1,93.58,0.633,1484.6,11.61,63.33,1.322,87.51,22.35,production,critical,overheating,high
2026-05-20T14:53:34,line1_motor1,92.78,0.679,1514.4,11.18,60.05,1.361,92.59,21.62,production,critical,overheating,high
2026-05-20T14:53:35,line1_motor1,93.83,0.639,1498.3,12.05,67.79,1.346,100.63,21.77,production,critical,overheating,high
2026-05-20T14:53:36,line1_motor1,92.98,0.567,1518.4,10.97,59.31,1.369,99.22,22.01,production,critical,overheating,high
2026-05-20T14:53:37,line1_motor1,94.21,0.669,1497.9,11.29,64.83,1.358,98.43,21.64,production,critical,overheating,high
2026-05-20T14:53:38,line1_motor1,93.39,0.633,1516.0,11.22,65.36,1.325,100.05,21.87,production,critical,overheating,high
2026-05-20T14:53:39,line1_motor1,94.35,0.702,1506.0,11.18,63.44,1.376,94.79,21.77,production,critical,overheating,high
2026-05-20T14:53:40,line1_motor1,92.41,0.733,1525.0,11.4,60.29,1.355,98.02,21.51,production,critical,overheating,high
2026-05-20T14:53:41,line1_motor1,93.76,0.637,1491.5,11.76,64.65,1.317,106.08,21.71,production,critical,overheating,high
2026-05-20T14:53:42,line1_motor1,94.99,0.701,1525.1,11.34,64.64,1.388,103.27,21.67,production,critical,overheating,high
2026-05-20T14:53:43,line1_motor1,93.01,0.572,1506.4,10.23,60.06,1.344,88.34,21.76,production,critical,overheating,high
2026-05-20T14:53:44,line1_motor1,93.0,0.655,1495.9,10.9,59.71,1.342,95.07,21.6,production,critical,overheating,high
2026-05-20T14:53:45,line1_motor1,94.19,0.609,1535.0,11.78,63.26,1.374,107.36,20.9,production,critical,overheating,high
2026-05-20T14:53:46,line1_motor1,94.03,0.609,1502.3,11.53,60.95,1.357,99.56,21.51,production,critical,overheating,high
2026-05-20T14:53:47,line1_motor1,93.56,0.651,1514.9,11.54,62.23,1.333,93.46,21.79,production,critical,overheating,high
2026-05-20T14:53:48,line1_motor1,90.41,0.573,1544.9,10.8,55.33,1.374,81.76,21.82,production,warning,overheating,high
2026-05-20T14:53:49,line1_motor1,91.71,0.567,1502.0,10.55,57.3,1.353,84.99,21.55,production,warning,overheating,high
2026-05-20T14:53:50,line1_motor1,91.76,0.522,1524.8,10.58,52.0,1.398,79.11,22.14,production,warning,overheating,high
2026-05-20T14:53:51,line1_motor1,90.79,0.607,1549.0,11.29,57.61,1.402,99.05,21.21,production,warning,overheating,high
2026-05-20T14:53:52,line1_motor1,93.2,0.62,1514.9,11.31,59.85,1.393,87.99,21.47,production,critical,overheating,high
2026-05-20T14:53:53,line1_motor1,92.72,0.594,1518.8,10.88,59.32,1.386,88.33,22.05,production,critical,overheating,high
2026-05-20T14:53:54,line1_motor1,93.21,0.62,1520.2,10.74,58.32,1.403,95.06,21.8,production,critical,overheating,high
2026-05-20T14:53:55,line1_motor1,92.43,0.59,1526.5,10.5,57.06,1.389,94.43,21.31,production,critical,overheating,high
2026-05-20T14:53:56,line1_motor1,94.22,0.578,1491.5,10.9,58.41,1.337,94.24,21.77,production,critical,overheating,high
2026-05-20T14:53:57,line1_motor1,93.78,0.559,1494.8,10.19,57.68,1.296,83.99,21.44,production,critical,overheating,high
2026-05-20T14:53:58,line1_motor1,93.52,0.583,1525.8,10.48,55.01,1.371,87.04,21.74,production,critical,overheating,high
2026-05-20T14:53:59,line1_motor1,92.28,0.555,1521.7,11.17,55.92,1.377,89.27,22.09,production,critical,overheating,high
2026-05-20T14:54:00,line1_motor1,93.8,0.585,1507.3,10.56,60.03,1.362,89.13,21.32,production,critical,overheating,high
2026-05-20T14:54:01,line1_motor1,95.26,0.596,1503.4,11.45,62.16,1.318,89.59,21.89,production,critical,overheating,high
2026-05-20T14:54:02,line1_motor1,92.8,0.592,1515.0,10.75,53.96,1.388,88.42,21.81,production,critical,overheating,high
2026-05-20T14:54:03,line1_motor1,91.28,0.581,1523.4,10.04,49.96,1.363,73.49,21.83,production,warning,overheating,high
2026-05-20T14:54:04,line1_motor1,93.48,0.593,1526.9,10.19,54.45,1.367,88.4,21.71,production,critical,overheating,high
2026-05-20T14:54:05,line1_motor1,92.29,0.545,1531.5,10.5,55.59,1.345,89.6,21.58,production,critical,overheating,high
2026-05-20T14:54:06,line1_motor1,93.62,0.569,1510.0,11.16,55.53,1.357,81.47,21.49,production,critical,overheating,high
2026-05-20T14:54:07,line1_motor1,93.12,0.59,1526.5,11.19,57.32,1.385,85.23,21.97,production,critical,overheating,high
2026-05-20T14:54:08,line1_motor1,91.82,0.591,1536.5,10.15,50.88,1.372,83.37,22.31,production,warning,overheating,high
2026-05-20T14:54:09,line1_motor1,92.96,0.544,1540.9,10.46,53.12,1.415,74.95,21.37,production,critical,overheating,high
2026-05-20T14:54:10,line1_motor1,93.63,0.566,1529.8,10.89,54.91,1.404,82.41,21.93,production,critical,overheating,high
2026-05-20T14:54:11,line1_motor1,93.17,0.54,1520.6,10.3,54.34,1.41,85.33,22.08,production,critical,overheating,high
2026-05-20T14:54:12,line1_motor1,91.19,0.582,1547.2,9.77,49.9,1.428,81.85,22.14,production,warning,overheating,high
2026-05-20T14:54:13,line1_motor1,94.14,0.558,1496.3,11.27,55.99,1.383,89.24,21.71,production,critical,overheating,high
2026-05-20T14:54:14,line1_motor1,92.13,0.637,1523.3,10.68,53.95,1.379,81.0,22.01,production,critical,overheating,high
2026-05-20T14:54:15,line1_motor1,92.93,0.523,1516.6,10.77,51.99,1.343,80.26,21.59,production,critical,overheating,high
2026-05-20T14:54:16,line1_motor1,93.48,0.517,1506.0,10.3,51.79,1.345,82.71,22.0,production,critical,overheating,high
2026-05-20T14:54:17,line1_motor1,91.77,0.5,1525.0,10.03,48.8,1.363,70.65,21.96,production,warning,overheating,high
2026-05-20T14:54:18,line1_motor1,94.15,0.55,1491.3,10.97,54.25,1.326,83.08,22.18,production,critical,overheating,high
2026-05-20T14:54:19,line1_motor1,92.78,0.52,1513.5,10.82,50.86,1.356,75.74,21.52,production,critical,overheating,high
2026-05-20T14:54:20,line1_motor1,94.43,0.54,1523.1,9.96,51.24,1.387,78.12,21.87,production,critical,overheating,high
2026-05-20T14:54:21,line1_motor1,92.74,0.576,1531.9,10.03,49.73,1.383,80.64,21.95,production,critical,overheating,high
2026-05-20T14:54:22,line1_motor1,95.91,0.582,1519.1,11.1,55.91,1.389,87.71,22.22,production,critical,overheating,high
2026-05-20T14:54:23,line1_motor1,92.29,0.56,1524.0,10.62,53.54,1.371,80.84,21.41,production,critical,overheating,high
2026-05-20T14:54:24,line1_motor1,93.04,0.526,1512.7,10.53,50.21,1.354,77.47,22.33,production,critical,overheating,high
2026-05-20T14:54:25,line1_motor1,91.39,0.57,1512.7,10.1,50.41,1.375,78.38,21.99,production,warning,overheating,high
2026-05-20T14:54:26,line1_motor1,93.71,0.54,1545.8,11.11,49.94,1.429,84.29,21.33,production,critical,overheating,high
2026-05-20T14:54:27,line1_motor1,92.74,0.526,1524.5,10.38,48.95,1.367,74.45,21.37,production,critical,overheating,high
2026-05-20T14:54:28,line1_motor1,93.01,0.529,1546.1,10.25,47.61,1.419,76.46,21.81,production,critical,overheating,high
2026-05-20T14:54:29,line1_motor1,90.66,0.518,1549.2,10.29,46.36,1.405,77.18,22.04,production,warning,overheating,high
2026-05-20T14:54:30,line1_motor1,91.1,0.488,1544.6,9.54,44.03,1.391,74.14,21.89,production,warning,overheating,high
2026-05-20T14:54:31,line1_motor1,91.85,0.56,1525.8,9.87,48.37,1.361,74.64,21.99,production,warning,overheating,high
2026-05-20T14:54:32,line1_motor1,92.33,0.513,1524.8,10.02,48.93,1.378,82.88,21.77,production,critical,overheating,high
2026-05-20T14:54:33,line1_motor1,89.45,0.489,1547.5,9.24,40.31,1.412,70.75,21.84,production,warning,overheating,high
2026-05-20T14:54:34,line1_motor1,91.5,0.512,1529.2,9.16,45.47,1.382,74.79,21.99,production,warning,overheating,high
2026-05-20T14:54:35,line1_motor1,90.89,0.52,1537.6,8.99,43.36,1.394,63.62,22.27,production,warning,overheating,high
2026-05-20T14:54:36,line1_motor1,93.43,0.568,1524.2,10.6,50.34,1.369,84.58,22.01,production,critical,overheating,high
2026-05-20T14:54:37,line1_motor1,93.38,0.538,1527.1,9.91,48.45,1.405,80.3,22.7,production,critical,overheating,high
2026-05-20T14:54:38,line1_motor1,94.24,0.503,1542.5,10.01,46.96,1.429,82.26,21.92,production,critical,overheating,high
2026-05-20T14:54:39,line1_motor1,92.74,0.516,1528.5,9.68,43.48,1.392,77.63,21.99,production,critical,overheating,high
2026-05-20T14:54:40,line1_motor1,93.18,0.495,1529.1,9.59,45.39,1.383,66.39,22.01,production,critical,overheating,high
2026-05-20T14:54:41,line1_motor1,90.88,0.52,1539.3,10.0,43.19,1.383,73.09,21.99,production,warning,overheating,high
2026-05-20T14:54:42,line1_motor1,92.28,0.523,1518.4,10.65,46.34,1.349,70.05,21.85,production,critical,overheating,high
2026-05-20T14:54:43,line1_motor1,90.73,0.476,1518.7,9.7,44.92,1.353,70.45,21.99,production,warning,overheating,high
2026-05-20T14:54:44,line1_motor1,92.38,0.524,1536.8,9.86,49.38,1.384,74.3,22.08,production,critical,overheating,high
2026-05-20T14:54:45,line1_motor1,91.25,0.524,1546.7,9.86,42.27,1.409,71.44,22.05,production,warning,overheating,high
2026-05-20T14:54:46,line1_motor1,94.12,0.595,1511.5,9.71,49.13,1.369,77.38,22.07,production,critical,overheating,high
2026-05-20T14:54:47,line1_motor1,90.31,0.491,1555.4,9.57,42.67,1.395,74.41,22.08,production,warning,overheating,high
2026-05-20T14:54:48,line1_motor1,95.47,0.503,1530.7,9.91,48.37,1.385,79.73,21.93,production,critical,overheating,high
2026-05-20T14:54:49,line1_motor1,92.66,0.472,1547.4,9.73,43.0,1.417,70.91,22.13,production,critical,overheating,high
2026-05-20T14:54:50,line1_motor1,91.08,0.52,1567.3,9.43,42.13,1.413,68.28,22.39,production,warning,overheating,high
2026-05-20T14:54:51,line1_motor1,92.59,0.529,1520.3,10.23,43.44,1.348,68.18,21.95,production,critical,overheating,high
2026-05-20T14:54:52,line1_motor1,93.42,0.573,1542.3,10.24,46.63,1.445,80.06,22.29,production,critical,overheating,high
2026-05-20T14:54:53,line1_motor1,92.46,0.538,1531.6,10.32,43.05,1.382,60.8,21.41,production,critical,overheating,high
2026-05-20T14:54:54,line1_motor1,92.07,0.501,1541.8,9.52,43.89,1.413,72.78,22.1,production,critical,overheating,high
2026-05-20T14:54:55,line1_motor1,93.14,0.579,1562.2,9.36,42.71,1.406,64.74,22.23,production,critical,overheating,high
2026-05-20T14:54:56,line1_motor1,93.79,0.527,1538.5,10.07,46.01,1.417,68.04,22.1,production,critical,overheating,high
2026-05-20T14:54:57,line1_motor1,93.04,0.506,1558.4,10.26,44.83,1.403,72.67,21.51,production,critical,overheating,high
2026-05-20T14:54:58,line1_motor1,94.01,0.495,1538.8,10.53,47.57,1.421,84.4,22.0,production,critical,overheating,high
